order_id,customer_id,order_date,status,shipping_method,shipping_cost,discount_amount,tax_amount,total_amount,currency,promo_code,channel,items_sum
5188,2769,2025-01-07 18:54:33,completed,standard,6.63,6.07,19.67,266.09,EUR,,web,245.86
5189,1199,2023-07-03 22:29:33,completed,priority,4.35,-3.21,9.66,137.99,USD,,mobile,120.77000000000001
5190,4189,2023-11-08 04:55:42,pending,express,3.98,5.42,19.5,261.78,EUR,,mobile,243.72
5191,2634,2025-05-29 11:14:02,shipped,standard,7.55,16.44,10.92,138.52,USD,,web,136.49
5192,3947,2024-07-18 08:16:39,completed,standard,13.43,13.72,21.58,291.04,EUR,,web,269.75
5193,3468,2025-07-04 12:59:26,completed,standard,12.67,5.35,12.9,181.52,USD,,web,161.3
5194,4337,2023-04-10 13:30:36,completed,standard,3.95,-5.0,28.35,391.62,EUR,,marketplace,354.32
5195,3042,2024-03-08 05:55:50,completed,standard,8.03,-1.62,38.84,534.0,EUR,,mobile,485.51000000000005
5196,3139,2023-09-30 00:51:25,completed,standard,13.04,-2.04,1.94,41.3,USD,,web,24.28
5197,1282,2025-05-01 21:11:15,completed,express,6.0,3.0,28.61,389.24,EUR,,mobile,357.63
5198,1860,2024-07-25 18:45:58,completed,standard,2.07,8.25,7.87,100.01,USD,SPRING15,web,98.32
5199,774,2025-06-02 05:53:47,completed,standard,2.47,-2.28,2.66,40.62,GBP,,marketplace,33.21
5200,1528,2025-01-19 20:38:57,shipped,standard,0.2,-4.49,13.04,180.77,USD,,web,163.04
5201,3607,2024-04-03 10:19:37,completed,standard,6.86,-5.0,1.69,34.69,USD,,web,21.14
5202,1255,2025-06-22 00:44:15,completed,standard,11.37,8.13,10.57,145.91,EUR,,web,132.1
5203,346,2024-11-14 12:25:10,completed,standard,18.21,-5.0,19.51,286.59,EUR,,mobile,243.87
5204,1804,2023-11-20 00:57:53,completed,standard,10.82,-5.0,17.97,258.47,USD,,web,224.68
5205,4549,2024-06-17 14:21:55,completed,express,7.03,-5.0,12.69,183.36,USD,,web,158.64
5206,3199,2023-09-15 07:00:32,completed,pickup,4.7,-5.0,11.28,161.95,USD,,marketplace,140.97
5207,2045,2023-11-29 21:19:27,completed,express,5.07,6.93,32.24,433.42,GBP,,web,403.03999999999996
5208,4934,2025-02-27 13:22:11,pending,pickup,6.88,6.59,8.18,110.69,EUR,,web,102.22
5209,4848,2024-03-14 23:48:37,completed,standard,7.08,12.61,9.84,127.33,GBP,,mobile,123.02
5210,4049,2023-04-10 06:49:26,completed,standard,0.99,14.96,38.44,505.01,EUR,WELCOME10,web,480.54
5211,3126,2024-03-01 07:58:15,completed,priority,4.25,4.74,23.17,312.29,USD,,web,289.61
5212,1144,2025-03-19 20:18:34,returned,standard,7.99,4.85,11.4,0.0,EUR,VIP20,marketplace,142.45999999999998
5213,1879,2025-06-30 22:59:33,pending,express,19.37,23.88,23.87,317.7,GBP,WELCOME10,marketplace,298.34
5214,4403,2023-07-03 13:20:56,completed,standard,4.53,-5.0,14.19,165.59,MAD,,marketplace,141.87
5215,4404,2024-02-21 23:08:58,completed,pickup,2.04,7.23,38.34,512.44,USD,,marketplace,479.29
5216,4705,2024-05-05 07:27:03,completed,standard,8.81,1.69,43.94,600.31,USD,,marketplace,549.25
5217,800,2024-12-16 17:51:46,cancelled,pickup,5.09,13.57,3.44,0.0,USD,SPRING15,web,42.980000000000004
5218,340,2025-07-18 15:36:28,completed,standard,11.6,-1.75,7.23,110.96,EUR,VIP20,marketplace,90.38
5219,2859,2023-08-09 10:53:10,completed,standard,1.23,1.99,10.88,146.11,USD,,mobile,135.99
5220,3749,2023-05-01 21:24:14,completed,priority,6.18,-2.64,40.26,552.3,EUR,,marketplace,503.21999999999997
5221,572,2025-02-25 21:04:35,completed,priority,4.1,11.99,48.56,647.64,USD,,web,606.97
5222,2086,2023-10-16 08:35:59,completed,standard,12.88,10.87,45.09,610.68,USD,,web,563.5799999999999
5223,3058,2024-01-26 12:30:47,completed,standard,15.41,1.35,4.72,65.97,MAD,,web,47.19
5224,3946,2024-01-15 19:35:09,shipped,standard,2.9,-3.74,5.69,83.41,USD,,marketplace,71.08
5225,3366,2024-03-10 22:07:28,completed,standard,6.38,-5.0,4.25,68.71,GBP,,web,53.08
5226,4309,2024-11-20 04:26:54,completed,standard,9.4,0.2,28.39,321.51,MAD,SPRING15,marketplace,283.91999999999996
5227,3673,2024-07-13 16:16:37,completed,standard,4.77,-5.0,33.2,458.0,EUR,,web,415.03000000000003
5228,324,2024-07-05 23:42:03,completed,standard,10.03,-5.0,28.5,399.83,USD,WELCOME10,web,356.3
5229,4391,2024-03-19 12:19:18,cancelled,standard,4.34,-2.52,27.7,0.0,GBP,,web,346.20000000000005
5230,276,2023-07-11 02:45:52,completed,standard,11.99,-1.71,8.84,133.06,USD,,web,110.52
5231,4409,2023-09-15 23:51:28,completed,standard,22.55,3.68,6.98,113.05,USD,,web,87.2
5232,3657,2023-08-07 09:57:52,completed,standard,12.06,-5.0,2.79,54.7,USD,,web,34.85
5233,789,2023-12-02 15:21:59,completed,standard,8.32,7.93,3.56,39.51,MAD,VIP20,web,35.56
5234,543,2025-05-06 15:41:11,completed,express,9.81,-5.0,23.6,333.39,EUR,,web,294.98
5235,3890,2025-01-15 17:50:39,shipped,standard,3.23,-3.82,20.02,277.26,USD,,mobile,250.19
5236,843,2025-01-25 19:12:06,completed,standard,1.58,12.53,12.61,159.34,USD,,web,157.68
5237,236,2024-11-07 17:50:18,completed,express,4.16,16.35,13.51,170.24,USD,,web,168.92000000000002
5238,4000,2023-12-13 01:30:26,completed,standard,13.06,13.83,19.05,256.4,USD,WELCOME10,mobile,238.12
5239,916,2024-02-22 21:06:51,completed,express,3.44,0.72,10.33,142.15,EUR,,mobile,129.10000000000002
5240,3330,2024-02-20 16:30:37,completed,standard,11.77,15.22,9.67,127.13,USD,,web,120.91
5241,1011,2024-04-29 23:33:50,completed,priority,1.73,-4.27,28.05,384.72,USD,,marketplace,350.66999999999996
5242,273,2025-04-09 02:44:06,completed,express,12.55,30.5,11.96,143.48,EUR,,web,149.47
5243,124,2025-04-13 00:15:51,completed,standard,9.29,12.65,21.75,290.28,EUR,VIP20,marketplace,271.89
5244,3578,2024-09-01 02:15:14,completed,express,5.86,3.89,14.69,200.33,USD,SPRING15,web,183.67
5245,1811,2023-03-13 10:47:12,completed,express,4.29,5.45,5.78,76.84,USD,,web,72.22
5246,2389,2025-06-30 04:25:31,returned,standard,9.49,6.79,8.99,0.0,GBP,,mobile,112.32
5247,242,2023-05-12 02:24:16,pending,standard,4.07,-2.71,6.07,88.78,EUR,,mobile,75.93
5248,4836,2024-01-09 10:37:18,completed,express,16.6,-2.71,37.12,520.46,USD,,mobile,464.03
5249,4083,2023-08-19 08:40:29,completed,priority,3.28,-2.77,26.62,365.42,USD,SPRING15,web,332.75
5250,1181,2024-08-03 18:48:04,completed,pickup,13.88,4.36,20.41,285.11,EUR,WELCOME10,marketplace,255.17999999999998
5251,507,2023-04-20 09:23:52,completed,standard,7.73,17.51,8.56,105.84,GBP,VIP20,web,107.06
5252,4335,2024-10-20 03:02:33,pending,standard,8.24,14.8,2.95,33.26,USD,FREESHIP,web,36.87
5253,2729,2024-05-10 09:42:45,completed,standard,9.55,3.89,25.53,350.27,USD,SPRING15,mobile,319.08
5254,4456,2025-02-24 18:57:53,completed,standard,10.81,-0.46,4.6,73.41,USD,,web,57.54
5255,4467,2025-08-11 17:08:47,shipped,priority,2.06,-5.0,16.09,224.31,USD,,marketplace,201.15999999999997
5256,370,2024-03-12 02:21:00,completed,standard,20.65,5.69,0.76,23.3,MAD,WELCOME10,marketplace,7.58
5257,1697,2023-08-09 02:36:20,completed,standard,11.05,8.45,28.91,392.86,USD,VIP20,web,361.35
5258,3654,2024-10-25 21:05:38,completed,pickup,6.65,17.52,26.27,343.76,USD,,mobile,328.36
5259,2570,2023-12-14 08:41:11,cancelled,standard,8.91,5.32,2.95,0.0,USD,,web,36.89
5260,3387,2023-12-04 23:55:23,completed,express,8.07,-1.89,4.96,76.92,GBP,,mobile,62.0
5261,4365,2024-10-28 06:45:38,pending,standard,2.03,-1.3,29.55,402.3,GBP,WELCOME10,marketplace,369.42
5262,3552,2024-10-02 07:01:14,completed,standard,10.68,17.39,6.63,82.76,USD,,web,82.84
5263,2448,2023-01-11 12:01:13,completed,express,1.27,3.18,15.53,168.93,MAD,,web,155.31
5264,59,2024-06-04 11:59:12,completed,express,1.24,26.26,12.64,114.04,MAD,,web,126.42
5265,2249,2025-06-17 09:26:45,completed,standard,0.67,18.34,16.92,210.8,USD,,web,211.55
5266,4791,2023-10-13 19:26:37,pending,priority,8.62,1.03,14.7,169.25,MAD,,mobile,146.96
5267,4232,2023-02-21 00:26:38,completed,express,6.03,18.35,10.01,97.81,MAD,,web,100.12
5268,4173,2024-03-02 22:51:45,completed,priority,7.59,9.84,8.4,90.17,MAD,,web,84.02
5269,973,2024-07-18 17:10:54,completed,express,7.27,4.44,10.51,144.7,GBP,,marketplace,131.36
5270,1980,2023-05-29 17:22:19,completed,express,3.69,5.21,9.74,129.91,USD,,web,121.69
5271,1964,2025-05-08 08:27:53,completed,standard,12.46,21.59,3.4,36.83,EUR,,mobile,42.56
5272,1635,2023-08-21 06:42:04,shipped,standard,13.6,12.92,0.68,9.85,USD,,mobile,8.49
5273,3712,2025-01-26 20:48:25,completed,standard,5.92,-5.0,12.8,183.72,USD,,web,160.0
5274,4108,2024-04-13 08:16:45,completed,pickup,3.43,-2.78,17.02,235.97,GBP,,web,212.74
5275,2640,2025-08-20 18:28:42,completed,standard,7.76,3.41,8.89,102.11,MAD,,web,88.87
5276,4937,2024-05-07 20:16:33,completed,standard,12.78,18.43,21.84,289.16,USD,,marketplace,272.97
5277,4899,2025-08-31 05:32:30,completed,express,3.02,5.74,12.93,171.89,USD,,web,161.68
5278,528,2024-09-29 13:10:52,completed,express,2.15,14.84,12.72,159.08,EUR,,web,159.05
5279,2175,2023-12-20 22:47:20,completed,standard,13.62,-5.0,21.12,303.73,USD,WELCOME10,web,263.99
5280,3251,2023-06-12 16:00:47,shipped,standard,7.74,14.38,15.05,196.55,EUR,,mobile,188.14
5281,1835,2024-09-29 16:04:49,completed,priority,9.5,1.6,8.43,121.73,USD,,web,105.4
5282,3395,2024-01-17 22:59:46,completed,express,12.5,-5.0,2.78,55.05,EUR,SPRING15,web,34.77
5283,2160,2024-10-02 19:24:18,completed,standard,10.37,-5.0,47.44,655.77,USD,WELCOME10,mobile,592.96
5284,3845,2025-06-14 16:56:10,completed,express,21.49,6.35,2.32,46.45,USD,,marketplace,28.99
5285,2882,2024-08-19 02:18:21,completed,priority,4.36,-5.0,10.71,153.94,USD,WELCOME10,web,133.87
5286,4741,2024-03-10 20:26:48,completed,express,11.06,8.2,38.16,517.98,USD,,web,476.96
5287,2731,2025-04-08 01:43:22,completed,standard,8.05,24.2,6.89,76.87,USD,,mobile,86.13
5288,3595,2025-05-26 02:18:36,completed,express,12.34,-5.0,28.08,396.39,USD,,web,350.97
5289,752,2025-06-04 07:32:08,pending,standard,12.84,6.56,1.79,30.41,EUR,,mobile,22.34
5290,379,2025-09-13 09:53:57,cancelled,express,9.77,5.96,24.99,0.0,USD,,web,312.38
5291,3337,2023-03-26 13:38:51,completed,standard,1.58,25.63,20.98,259.15,USD,WELCOME10,mobile,262.21999999999997
5292,762,2024-04-15 22:02:35,pending,express,18.2,1.43,8.12,126.34,USD,SPRING15,mobile,101.44999999999999
5293,2976,2023-12-09 10:38:29,completed,standard,7.03,7.35,10.77,145.03,USD,FREESHIP,marketplace,134.57999999999998
5294,4138,2024-11-05 17:17:10,completed,standard,8.19,3.66,8.99,125.93,EUR,,mobile,112.41
5295,1490,2023-04-05 17:38:27,returned,standard,19.67,16.55,20.83,0.0,USD,,web,260.40999999999997
5296,4503,2023-11-29 09:22:35,completed,pickup,13.41,6.39,23.63,326.0,GBP,WELCOME10,marketplace,295.35
5297,3364,2023-02-13 01:55:19,shipped,standard,15.64,19.31,18.52,246.38,EUR,SPRING15,mobile,231.53
5298,2754,2023-04-24 04:19:20,completed,pickup,6.65,-4.38,18.09,210.05,MAD,WELCOME10,web,180.93
5299,3814,2023-09-05 11:00:49,completed,standard,12.88,-5.0,16.16,236.04,USD,,mobile,202.0
5300,636,2023-07-24 14:19:20,completed,standard,13.48,12.13,20.0,271.34,EUR,,web,249.99
5301,1461,2023-03-28 08:46:15,completed,express,10.17,-2.62,12.75,184.96,USD,,web,159.42000000000002
5302,4065,2024-06-26 09:08:12,completed,standard,4.63,-2.19,5.46,80.47,USD,FREESHIP,web,68.19
5303,4762,2024-06-29 03:56:41,completed,express,7.87,-2.63,9.65,116.66,MAD,,marketplace,96.50999999999999
5304,957,2025-06-24 21:03:36,pending,standard,4.64,-5.0,6.17,92.98,EUR,,web,77.17
5305,2267,2024-03-31 21:17:58,completed,express,11.78,26.38,21.58,276.68,USD,,web,269.7
5306,1200,2025-03-19 17:15:26,pending,standard,10.84,-1.98,12.14,176.73,USD,,web,151.76999999999998
5307,4347,2023-06-21 00:19:46,completed,express,12.57,5.32,30.6,420.41,USD,,web,382.56
5308,2136,2023-08-26 00:16:31,completed,express,7.71,-0.48,1.08,22.77,USD,,web,13.5
5309,2455,2025-06-19 12:30:00,completed,standard,1.15,2.29,11.41,152.89,USD,,mobile,142.62
5310,2769,2023-01-31 07:51:48,completed,pickup,12.68,-5.0,3.22,61.17,USD,,web,40.27
5311,3011,2025-02-24 04:01:52,cancelled,express,8.82,-2.54,2.77,0.0,USD,,web,34.65
5312,4654,2025-08-26 11:35:49,returned,express,8.18,11.25,4.58,0.0,GBP,,web,57.21
5313,3079,2025-01-05 19:08:31,completed,express,9.8,-5.0,3.79,65.98,USD,VIP20,web,47.39
5314,1872,2024-09-20 13:07:25,completed,standard,9.56,16.82,5.71,69.82,EUR,SPRING15,marketplace,71.37
5315,3119,2024-05-14 00:52:41,completed,standard,5.81,2.97,21.66,241.05,MAD,,web,216.55
5316,1598,2025-05-31 04:15:02,completed,express,4.72,-2.97,32.34,444.34,USD,,web,404.30999999999995
5317,3371,2023-06-16 04:43:25,completed,express,2.17,6.48,2.39,27.93,USD,,mobile,29.85
5318,4688,2024-11-02 18:16:18,completed,standard,16.5,4.18,4.24,69.57,USD,,web,53.01
5319,3213,2023-05-01 12:59:45,completed,standard,8.94,9.04,5.48,60.19,MAD,,web,54.81
5320,164,2023-06-12 09:05:11,completed,standard,10.32,5.8,6.88,97.36,GBP,,marketplace,85.96
5321,2481,2023-11-18 10:02:21,completed,pickup,5.38,5.17,4.15,56.23,EUR,,web,51.87
5322,931,2023-11-07 02:30:08,completed,standard,4.4,-2.21,30.36,416.53,EUR,SPRING15,marketplace,379.56
5323,3749,2023-12-08 22:13:52,completed,pickup,4.33,15.96,20.3,262.41,USD,,web,253.74
5324,472,2023-02-22 07:00:23,completed,standard,4.17,-0.3,38.57,525.17,EUR,,web,482.13
5325,746,2023-01-17 13:39:06,completed,standard,10.53,21.07,4.1,44.77,EUR,,web,51.21
5326,3818,2024-08-21 01:36:46,completed,priority,8.3,6.05,5.79,65.95,MAD,,web,57.91
5327,1228,2024-01-10 23:04:57,pending,standard,4.43,38.46,9.01,87.6,USD,WELCOME10,web,112.62
5328,4954,2025-09-01 19:47:42,pending,express,5.05,13.42,26.79,353.32,USD,,mobile,334.90000000000003
5329,3496,2024-02-23 09:56:04,completed,express,5.22,17.14,4.01,42.23,GBP,WELCOME10,mobile,50.14
5330,378,2024-09-19 09:47:27,shipped,standard,16.65,-4.4,1.69,43.92,USD,VIP20,mobile,21.18
5331,3737,2025-05-20 18:51:41,completed,standard,12.37,-1.5,0.37,17.97,MAD,,web,3.73
5332,3407,2023-08-12 21:04:22,completed,standard,3.92,12.82,5.74,68.57,EUR,WELCOME10,mobile,71.73
5333,3885,2023-09-15 20:45:56,completed,standard,3.93,10.69,0.61,1.5,GBP,,web,7.65
5334,2539,2023-06-27 14:41:32,completed,express,5.73,-0.27,41.73,569.36,EUR,,mobile,521.63
5335,1066,2024-09-22 17:57:09,completed,standard,1.27,-1.52,27.52,305.52,MAD,,marketplace,275.21000000000004
5336,3999,2024-02-03 06:38:54,completed,express,4.84,-3.43,19.32,269.13,GBP,,marketplace,241.54
5337,2676,2023-02-08 14:25:49,completed,standard,24.07,14.92,8.72,126.88,EUR,,marketplace,109.01
5338,3982,2024-03-19 16:24:37,shipped,express,21.09,15.29,1.2,22.05,USD,,web,15.05
5339,1856,2025-01-24 08:11:33,completed,express,10.24,1.39,14.87,209.65,USD,,web,185.93
5340,3650,2024-04-30 16:43:10,completed,express,4.09,-2.05,8.75,124.3,USD,,web,109.41
5341,2196,2023-01-22 08:45:23,completed,standard,9.1,-3.89,32.45,451.02,GBP,WELCOME10,mobile,405.58000000000004
5342,2360,2023-09-18 03:49:08,completed,express,8.5,9.12,30.37,333.41,MAD,,web,303.66
5343,4257,2024-06-16 10:13:38,completed,pickup,3.69,16.67,9.24,111.7,USD,,mobile,115.44
5344,2368,2024-08-25 11:07:31,completed,express,14.25,1.53,9.69,143.55,USD,,web,121.14
5345,841,2023-03-25 23:59:26,returned,priority,3.23,12.48,9.28,0.0,EUR,,mobile,115.96000000000001
5346,4521,2025-07-04 21:56:04,pending,standard,12.84,18.57,1.32,12.04,EUR,,mobile,16.450000000000003
5347,1333,2023-08-22 12:47:16,shipped,express,31.82,-1.76,22.87,342.32,USD,,web,285.87
5348,337,2025-07-16 08:52:36,completed,standard,9.13,9.3,19.59,264.24,EUR,SPRING15,web,244.82
5349,3209,2025-05-14 22:57:14,completed,standard,2.02,15.24,15.45,195.32,GBP,,marketplace,193.09
5350,2135,2025-07-13 04:16:04,completed,express,11.15,31.5,15.29,186.12,EUR,,web,191.18
5351,842,2025-06-11 06:52:31,completed,standard,13.64,25.07,23.06,299.91,USD,,web,288.28
5352,4792,2024-05-02 14:30:53,completed,priority,13.91,7.45,17.23,239.03,USD,SPRING15,mobile,215.33999999999997
5353,4931,2025-04-19 14:52:57,completed,standard,2.75,5.03,8.06,106.51,USD,WELCOME10,web,100.72999999999999
5354,189,2024-02-09 08:59:55,completed,express,7.78,-5.0,12.07,175.69,EUR,,web,150.84
5355,1694,2023-03-09 15:11:53,completed,standard,12.29,7.39,16.56,228.51,USD,FREESHIP,web,207.05
5356,1743,2025-02-28 19:37:32,completed,standard,4.79,4.6,22.77,307.63,USD,,web,284.67
5357,3670,2025-05-26 17:28:41,returned,pickup,5.36,15.14,14.16,0.0,USD,,mobile,176.94
5358,4594,2023-10-09 14:43:26,completed,standard,1.3,1.98,22.95,309.13,USD,,web,286.86
5359,4040,2024-09-13 09:46:22,completed,standard,5.22,19.15,14.7,184.56,USD,,web,183.79
5360,4418,2024-12-20 19:11:22,completed,standard,21.45,-5.0,15.37,234.0,EUR,,web,192.18
5361,2393,2023-04-12 21:47:43,completed,standard,7.9,-5.0,40.22,455.36,MAD,,web,402.24
5362,2763,2025-01-09 19:04:48,cancelled,standard,3.32,2.83,6.22,0.0,USD,,mobile,77.78
5363,2641,2023-04-17 00:09:41,completed,standard,3.04,11.46,17.87,232.87,USD,,mobile,223.42000000000002
5364,309,2025-03-23 15:43:42,completed,pickup,8.33,2.99,22.54,309.57,EUR,WELCOME10,marketplace,281.69
5365,2926,2024-04-16 00:46:31,completed,express,3.14,11.24,53.57,715.04,USD,,mobile,669.57
5366,2881,2023-07-27 16:04:26,completed,express,15.97,-1.02,37.18,518.92,USD,,web,464.75
5367,961,2023-12-27 17:52:03,shipped,pickup,3.33,19.84,12.95,158.34,USD,,mobile,161.9
5368,604,2023-10-07 21:20:32,completed,pickup,25.26,10.94,2.61,49.52,USD,,web,32.59
5369,1109,2023-04-19 11:15:10,completed,standard,8.99,6.39,28.44,386.51,USD,,mobile,355.46999999999997
5370,2401,2023-10-19 01:35:49,completed,express,12.75,-1.36,32.67,455.12,USD,,web,408.34
5371,703,2023-09-29 00:12:03,cancelled,standard,10.25,1.79,27.71,0.0,USD,,web,346.35
5372,2742,2023-03-08 23:57:11,completed,standard,6.92,19.24,0.4,-6.93,USD,,web,4.99
5373,1712,2024-08-21 16:25:49,completed,standard,6.21,8.73,4.53,58.67,GBP,VIP20,marketplace,56.66
5374,1655,2023-12-28 18:39:50,completed,standard,10.27,12.39,6.22,81.84,GBP,SPRING15,web,77.74
5375,1118,2025-02-04 15:44:53,completed,standard,1.98,6.18,11.89,126.62,MAD,VIP20,mobile,118.93
5376,925,2023-11-30 07:40:29,completed,standard,7.44,17.22,20.13,261.97,USD,,web,251.62
5377,2951,2023-09-13 01:11:02,pending,standard,5.67,-5.0,24.72,344.43,USD,,mobile,309.04
5378,2825,2024-04-11 17:22:49,completed,express,1.68,-5.0,1.21,22.97,USD,WELCOME10,web,15.08
5379,2858,2024-12-05 05:28:20,cancelled,standard,4.38,0.09,9.05,0.0,USD,FREESHIP,marketplace,113.14
5380,4883,2024-04-26 00:02:02,completed,express,4.11,13.89,6.42,76.94,USD,,mobile,80.3
5381,492,2023-08-25 01:53:29,completed,express,9.37,4.78,20.16,276.81,USD,,web,252.06
5382,1348,2024-04-17 14:11:22,completed,express,3.72,0.04,16.74,229.69,USD,,web,209.27
5383,4663,2023-10-16 06:46:08,completed,priority,3.62,-1.49,8.48,119.58,EUR,,web,105.99000000000001
5384,327,2024-02-14 06:56:17,completed,express,1.3,21.76,25.56,324.55,EUR,SPRING15,web,319.45000000000005
5385,541,2025-02-26 03:20:03,shipped,standard,3.16,-5.0,23.35,323.43,USD,WELCOME10,mobile,291.92
5386,3448,2024-06-09 01:48:27,completed,standard,2.21,7.49,19.23,254.27,USD,WELCOME10,web,240.32
5387,1659,2025-08-10 11:51:08,completed,pickup,4.73,17.21,9.13,110.79,USD,,web,114.14000000000001
5388,4368,2023-06-29 07:54:39,completed,express,14.28,9.56,30.19,412.33,GBP,SPRING15,web,377.41999999999996
5389,293,2025-02-02 09:42:42,cancelled,standard,10.55,18.54,13.22,0.0,USD,,marketplace,165.26
5390,876,2025-07-31 07:07:43,completed,standard,3.91,11.11,29.73,394.13,USD,SPRING15,web,371.6
5391,3262,2024-02-20 05:01:22,completed,pickup,5.95,16.51,20.84,270.74,EUR,,web,260.46
5392,2015,2024-02-07 21:29:01,completed,standard,22.22,0.73,17.05,251.65,EUR,,web,213.11
5393,3584,2024-09-17 19:34:15,completed,standard,3.73,-4.81,65.45,892.12,EUR,,web,818.13
5394,2011,2024-01-16 08:18:43,cancelled,express,2.64,-5.0,27.81,0.0,EUR,FREESHIP,web,347.68
5395,1815,2023-01-26 19:02:51,pending,priority,6.88,-0.86,6.66,81.04,MAD,,web,66.64
5396,4665,2024-02-06 12:18:21,completed,standard,3.26,7.7,30.1,401.97,USD,,web,376.31
5397,4289,2024-04-24 23:52:09,completed,standard,5.1,2.74,0.3,6.35,USD,,marketplace,3.69
5398,4451,2024-07-30 05:58:11,completed,standard,0.11,3.12,39.99,536.85,GBP,,mobile,499.87
5399,4978,2024-10-30 15:06:53,completed,standard,11.39,3.5,20.78,288.41,EUR,,web,259.74
5400,4619,2023-05-14 00:23:36,completed,standard,6.47,-5.0,12.98,186.71,EUR,,web,162.26
5401,1428,2024-04-09 11:28:54,completed,standard,17.05,5.16,3.63,60.89,USD,,web,45.37
5402,2643,2023-10-10 19:16:59,completed,standard,7.75,-5.0,16.86,240.41,USD,,web,210.8
5403,1952,2023-02-01 10:53:40,completed,standard,3.69,16.59,10.85,133.63,GBP,,marketplace,135.68
5404,3102,2023-12-28 14:42:07,completed,standard,21.13,-0.1,2.28,51.96,USD,VIP20,marketplace,28.45
5405,3830,2025-01-09 09:14:41,completed,standard,10.37,0.76,18.39,257.9,USD,,mobile,229.9
5406,4943,2024-04-18 22:32:42,returned,express,5.92,12.88,17.13,0.0,USD,,web,214.14
5407,3431,2024-06-18 05:27:32,returned,priority,4.37,8.05,23.06,0.0,EUR,,marketplace,288.31
5408,1680,2025-07-16 08:40:23,completed,standard,10.63,3.88,25.17,346.6,USD,,web,314.68
5409,962,2024-08-28 10:22:21,completed,priority,9.2,12.12,16.96,226.09,USD,,web,212.05
5410,4882,2023-06-06 05:43:25,completed,express,12.55,22.26,3.63,39.29,EUR,SPRING15,web,45.37
5411,955,2024-11-01 06:02:34,completed,standard,9.76,3.37,9.51,134.77,EUR,,web,118.87
5412,2116,2024-04-12 17:56:03,completed,standard,7.47,4.15,0.28,7.16,EUR,,web,3.56
5413,714,2024-08-04 13:40:04,completed,express,12.72,1.4,9.13,134.63,USD,WELCOME10,mobile,114.18
5414,891,2024-11-23 08:34:49,completed,standard,4.1,8.06,8.53,111.19,USD,SPRING15,marketplace,106.61999999999999
5415,4317,2023-06-12 22:20:45,completed,standard,5.99,13.46,6.2,76.18,USD,WELCOME10,marketplace,77.45
5416,2353,2024-01-29 13:47:44,pending,pickup,0.44,10.25,20.05,260.85,EUR,WELCOME10,web,250.60999999999999
5417,2018,2025-02-20 14:48:08,completed,express,6.31,1.75,37.78,420.1,MAD,,web,377.76
5418,3788,2024-04-10 18:36:52,completed,standard,11.31,-5.0,16.51,239.18,EUR,SPRING15,web,206.36
5419,2523,2024-10-26 08:20:39,completed,standard,16.1,23.47,18.16,237.79,USD,SPRING15,web,227.0
5420,3158,2025-09-12 03:02:48,pending,express,1.56,4.3,23.85,319.19,USD,,web,298.08
5421,819,2024-01-07 19:39:09,returned,express,5.14,10.34,25.57,0.0,USD,,web,319.59999999999997
